# Forces      
# CofR        : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
2.318         	((-3.6960894e+01 -5.0485970e+02 -1.3557241e-15) (-7.5157096e-03 6.1588216e-03 -9.2462340e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4175452e+02 1.1212369e+01 1.1243372e-03) (6.9743723e-04 2.1984276e-03 1.3671093e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.319         	((-3.6836404e+01 -5.0446970e+02 -1.3503242e-15) (-7.5954134e-03 6.1487306e-03 -9.1889753e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4160400e+02 1.1200560e+01 1.1214065e-03) (7.0181503e-04 2.2293720e-03 1.3768170e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.32          	((-3.6707911e+01 -5.0410035e+02 -1.3452776e-15) (-7.6749419e-03 6.1385503e-03 -9.1314029e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4146014e+02 1.1187247e+01 1.1185777e-03) (7.0623215e-04 2.2602939e-03 1.3864733e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.321         	((-3.6579544e+01 -5.0373731e+02 -1.3401137e-15) (-7.7545981e-03 6.1284230e-03 -9.0735572e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4131987e+02 1.1176003e+01 1.1150572e-03) (7.1070618e-04 2.2912143e-03 1.3960853e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.322         	((-3.6462388e+01 -5.0333834e+02 -1.3341328e-15) (-7.8343256e-03 6.1191572e-03 -9.0153807e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4117203e+02 1.1166601e+01 1.1125660e-03) (7.1529271e-04 2.3221670e-03 1.4056478e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.323         	((-3.6369841e+01 -5.0295616e+02 -1.3292767e-15) (-7.9138828e-03 6.1097014e-03 -8.9574624e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4102629e+02 1.1160677e+01 1.1105259e-03) (7.1991748e-04 2.3530872e-03 1.4151783e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.324         	((-3.6269773e+01 -5.0254961e+02 -1.3246633e-15) (-7.9930942e-03 6.1000657e-03 -8.8995459e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4087354e+02 1.1150582e+01 1.1083142e-03) (7.2456458e-04 2.3839935e-03 1.4246799e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.325         	((-3.6203134e+01 -5.0215278e+02 -1.3171115e-15) (-8.0714349e-03 6.0905502e-03 -8.8418700e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4071803e+02 1.1145540e+01 1.1063501e-03) (7.2922142e-04 2.4148814e-03 1.4341091e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.326         	((-3.6133816e+01 -5.0177999e+02 -1.3091045e-15) (-8.1497625e-03 6.0814432e-03 -8.7841499e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4056984e+02 1.1142145e+01 1.1043566e-03) (7.3391499e-04 2.4457514e-03 1.4434860e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.327         	((-3.6073069e+01 -5.0140273e+02 -1.3106263e-15) (-8.2281843e-03 6.0721973e-03 -8.7268420e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4042088e+02 1.1138640e+01 1.1022246e-03) (7.3862343e-04 2.4766370e-03 1.4528524e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.328         	((-3.5995313e+01 -5.0091258e+02 -1.3117815e-15) (-8.3069789e-03 6.0630715e-03 -8.6697655e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4024425e+02 1.1134091e+01 1.0998172e-03) (7.4340791e-04 2.5075034e-03 1.4622015e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.329         	((-3.5903880e+01 -5.0047698e+02 -1.3141426e-15) (-8.3859437e-03 6.0540504e-03 -8.6129856e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4008834e+02 1.1127495e+01 1.0974303e-03) (7.4824946e-04 2.5383668e-03 1.4715235e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.33          	((-3.5822695e+01 -4.9997843e+02 -1.3121238e-15) (-8.4648277e-03 6.0451067e-03 -8.5564578e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3991577e+02 1.1121256e+01 1.0945141e-03) (7.5314019e-04 2.5692154e-03 1.4807858e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.331         	((-3.5721270e+01 -4.9947498e+02 -1.3097853e-15) (-8.5433526e-03 6.0362091e-03 -8.5003189e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3973902e+02 1.1112352e+01 1.0922214e-03) (7.5804082e-04 2.5999770e-03 1.4899820e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.332         	((-3.5616907e+01 -4.9898811e+02 -1.3056335e-15) (-8.6204242e-03 6.0275719e-03 -8.4445152e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3956337e+02 1.1099653e+01 1.0906575e-03) (7.6294467e-04 2.6306833e-03 1.4991253e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.333         	((-3.5579046e+01 -4.9852770e+02 -1.3075491e-15) (-8.6974734e-03 6.0190048e-03 -8.3885707e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3939358e+02 1.1098528e+01 1.0917537e-03) (7.6788602e-04 2.6614140e-03 1.5082547e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.334         	((-3.5540779e+01 -4.9806018e+02 -1.3097570e-15) (-8.7745803e-03 6.0102793e-03 -8.3325146e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3922128e+02 1.1096465e+01 1.0916862e-03) (7.7288505e-04 2.6921051e-03 1.5173484e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.335         	((-3.5490849e+01 -4.9763904e+02 -1.3114922e-15) (-8.8522834e-03 6.0019127e-03 -8.2761065e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3905739e+02 1.1092901e+01 1.0910816e-03) (7.7793288e-04 2.7228513e-03 1.5264240e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.336         	((-3.5477142e+01 -4.9719276e+02 -1.3132628e-15) (-8.9301776e-03 5.9936788e-03 -8.2194800e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3888606e+02 1.1094348e+01 1.0918174e-03) (7.8306698e-04 2.7536270e-03 1.5354827e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.337         	((-3.5473806e+01 -4.9675869e+02 -1.3141377e-15) (-9.0078973e-03 5.9855180e-03 -8.1630836e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3871901e+02 1.1100375e+01 1.0925561e-03) (7.8821749e-04 2.7843832e-03 1.5445034e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.338         	((-3.5471475e+01 -4.9631518e+02 -1.3152929e-15) (-9.0849786e-03 5.9772975e-03 -8.1071141e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3855335e+02 1.1107234e+01 1.0936345e-03) (7.9334993e-04 2.8150862e-03 1.5534655e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.339         	((-3.5446888e+01 -4.9585140e+02 -1.3183683e-15) (-9.1610965e-03 5.9688552e-03 -8.0513289e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3838304e+02 1.1109689e+01 1.0934047e-03) (7.9844289e-04 2.8456656e-03 1.5623802e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.34          	((-3.5419926e+01 -4.9533920e+02 -1.3182818e-15) (-9.2369151e-03 5.9602540e-03 -7.9962200e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3820470e+02 1.1111880e+01 1.0928451e-03) (8.0348781e-04 2.8761511e-03 1.5712425e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.341         	((-3.5394447e+01 -4.9486980e+02 -1.3168812e-15) (-9.3125398e-03 5.9518125e-03 -7.9417305e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3803522e+02 1.1114964e+01 1.0929347e-03) (8.0857431e-04 2.9065136e-03 1.5800818e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.342         	((-3.5382711e+01 -4.9440014e+02 -1.3123796e-15) (-9.3878681e-03 5.9434950e-03 -7.8875479e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3786357e+02 1.1119570e+01 1.0942607e-03) (8.1367225e-04 2.9368024e-03 1.5888701e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.343         	((-3.5370219e+01 -4.9388895e+02 -1.3022142e-15) (-9.4623219e-03 5.9353039e-03 -7.8339556e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3768532e+02 1.1125046e+01 1.0945799e-03) (8.1878343e-04 2.9669645e-03 1.5975546e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.344         	((-3.5367343e+01 -4.9331077e+02 -1.2971295e-15) (-9.5367099e-03 5.9274022e-03 -7.7806623e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3749308e+02 1.1132870e+01 1.0954755e-03) (8.2389931e-04 2.9970786e-03 1.6061995e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.345         	((-3.5348832e+01 -4.9274144e+02 -1.2940190e-15) (-9.6107109e-03 5.9191969e-03 -7.7280955e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3730391e+02 1.1137991e+01 1.0957820e-03) (8.2897770e-04 3.0270999e-03 1.6147982e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.346         	((-3.5366592e+01 -4.9218525e+02 -1.2950574e-15) (-9.6844719e-03 5.9113300e-03 -7.6765384e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3711733e+02 1.1147587e+01 1.0974339e-03) (8.3404122e-04 3.0570511e-03 1.6233880e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.347         	((-3.5363365e+01 -4.9167564e+02 -1.2938703e-15) (-9.7578670e-03 5.9041256e-03 -7.6253222e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3693772e+02 1.1152747e+01 1.0995001e-03) (8.3917007e-04 3.0869042e-03 1.6319268e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.348         	((-3.5349109e+01 -4.9115496e+02 -1.2971905e-15) (-9.8311049e-03 5.8970475e-03 -7.5741353e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3675784e+02 1.1155763e+01 1.1002541e-03) (8.4435365e-04 3.1167002e-03 1.6404105e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.349         	((-3.5307843e+01 -4.9063599e+02 -1.2955756e-15) (-9.9045537e-03 5.8898403e-03 -7.5234477e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3657842e+02 1.1152481e+01 1.0996622e-03) (8.4951634e-04 3.1464398e-03 1.6488692e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.35          	((-3.5310781e+01 -4.9011001e+02 -1.2972869e-15) (-9.9778231e-03 5.8827282e-03 -7.4732536e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3640114e+02 1.1157707e+01 1.1009570e-03) (8.5465857e-04 3.1761237e-03 1.6573188e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.351         	((-3.5283874e+01 -4.8950998e+02 -1.3041116e-15) (-1.0050772e-02 5.8759548e-03 -7.4235152e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3620736e+02 1.1158232e+01 1.1004106e-03) (8.5981000e-04 3.2057650e-03 1.6656972e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.352         	((-3.5243838e+01 -4.8891781e+02 -1.3046824e-15) (-1.0123575e-02 5.8692449e-03 -7.3740966e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3601505e+02 1.1155556e+01 1.1004902e-03) (8.6498070e-04 3.2353684e-03 1.6740429e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.353         	((-3.5192522e+01 -4.8835689e+02 -1.3035715e-15) (-1.0196265e-02 5.8621303e-03 -7.3248163e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3583035e+02 1.1152022e+01 1.1003947e-03) (8.7010545e-04 3.2649084e-03 1.6823731e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.354         	((-3.5158937e+01 -4.8789959e+02 -1.3103926e-15) (-1.0268526e-02 5.8548151e-03 -7.2753726e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3567095e+02 1.1153512e+01 1.1000756e-03) (8.7523696e-04 3.2943215e-03 1.6906677e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.355         	((-3.5067663e+01 -4.8740844e+02 -1.3119827e-15) (-1.0341113e-02 5.8481249e-03 -7.2248286e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3550164e+02 1.1144417e+01 1.0989632e-03) (8.8054767e-04 3.3238477e-03 1.6989148e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.356         	((-3.4931282e+01 -4.8699009e+02 -1.3104109e-15) (-1.0413827e-02 5.8418072e-03 -7.1736197e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3534695e+02 1.1126647e+01 1.0972332e-03) (8.8600403e-04 3.3533798e-03 1.7070973e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.357         	((-3.4823423e+01 -4.8656550e+02 -1.3137255e-15) (-1.0486363e-02 5.8359684e-03 -7.1223050e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3519197e+02 1.1114656e+01 1.0956713e-03) (8.9151941e-04 3.3828775e-03 1.7152154e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.358         	((-3.4723421e+01 -4.8613500e+02 -1.3110122e-15) (-1.0558638e-02 5.8301525e-03 -7.0713246e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3503545e+02 1.1102176e+01 1.0948910e-03) (8.9700026e-04 3.4122711e-03 1.7232979e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.359         	((-3.4654240e+01 -4.8570483e+02 -1.3096741e-15) (-1.0630004e-02 5.8235425e-03 -7.0209972e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3487916e+02 1.1094011e+01 1.0947432e-03) (9.0237389e-04 3.4415205e-03 1.7313704e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.36          	((-3.4616053e+01 -4.8529565e+02 -1.3093122e-15) (-1.0700302e-02 5.8163744e-03 -6.9712691e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3472748e+02 1.1090155e+01 1.0952853e-03) (9.0765295e-04 3.4706298e-03 1.7394374e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.361         	((-3.4572712e+01 -4.8487325e+02 -1.3100906e-15) (-1.0770316e-02 5.8091161e-03 -6.9216317e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3457263e+02 1.1088519e+01 1.0953010e-03) (9.1291567e-04 3.4996073e-03 1.7474641e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.362         	((-3.4524089e+01 -4.8445428e+02 -1.3078660e-15) (-1.0839354e-02 5.8017469e-03 -6.8719003e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3441847e+02 1.1084825e+01 1.0955312e-03) (9.1817024e-04 3.5284676e-03 1.7554574e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.363         	((-3.4466897e+01 -4.8405652e+02 -1.3185967e-15) (-1.0907876e-02 5.7942985e-03 -6.8223822e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3427138e+02 1.1079109e+01 1.0955596e-03) (9.2339449e-04 3.5572158e-03 1.7634378e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.364         	((-3.4390502e+01 -4.8370991e+02 -1.3252296e-15) (-1.0975844e-02 5.7865066e-03 -6.7727764e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3413692e+02 1.1070976e+01 1.0956871e-03) (9.2865937e-04 3.5859160e-03 1.7713548e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.365         	((-3.4362715e+01 -4.8334592e+02 -1.3337448e-15) (-1.1043800e-02 5.7791066e-03 -6.7234695e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3399723e+02 1.1070180e+01 1.0951138e-03) (9.3393970e-04 3.6145643e-03 1.7792322e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.366         	((-3.4325676e+01 -4.8296952e+02 -1.3394722e-15) (-1.1111982e-02 5.7717414e-03 -6.6738435e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3386016e+02 1.1066975e+01 1.0938984e-03) (9.3926576e-04 3.6432010e-03 1.7870919e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.367         	((-3.4225781e+01 -4.8267167e+02 -1.3429774e-15) (-1.1180920e-02 5.7649619e-03 -6.6233002e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3374269e+02 1.1057622e+01 1.0926827e-03) (9.4473236e-04 3.6718589e-03 1.7949233e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.368         	((-3.4146126e+01 -4.8240944e+02 -1.3508597e-15) (-1.1249585e-02 5.7584034e-03 -6.5724191e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3363225e+02 1.1052092e+01 1.0921642e-03) (9.5029155e-04 3.7004821e-03 1.8027188e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.369         	((-3.4067765e+01 -4.8207032e+02 -1.3644265e-15) (-1.1317620e-02 5.7513907e-03 -6.5212188e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3349954e+02 1.1042250e+01 1.0912749e-03) (9.5588766e-04 3.7290271e-03 1.8104632e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.37          	((-3.4002576e+01 -4.8174843e+02 -1.3738725e-15) (-1.1385498e-02 5.7445877e-03 -6.4695381e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3337140e+02 1.1035477e+01 1.0909498e-03) (9.6156458e-04 3.7575123e-03 1.8181547e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.371         	((-3.3947626e+01 -4.8141288e+02 -1.3840123e-15) (-1.1453079e-02 5.7381908e-03 -6.4178081e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3324290e+02 1.1029940e+01 1.0901182e-03) (9.6730465e-04 3.7859385e-03 1.8257768e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.372         	((-3.3866298e+01 -4.8111529e+02 -1.3913070e-15) (-1.1520289e-02 5.7320706e-03 -6.3661331e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3311955e+02 1.1020574e+01 1.0895836e-03) (9.7310736e-04 3.8142551e-03 1.8333480e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.373         	((-3.3796571e+01 -4.8079552e+02 -1.3998288e-15) (-1.1586735e-02 5.7261109e-03 -6.3143096e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3298994e+02 1.1010478e+01 1.0890602e-03) (9.7896396e-04 3.8424906e-03 1.8408720e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.374         	((-3.3774179e+01 -4.8048686e+02 -1.4011840e-15) (-1.1652986e-02 5.7203866e-03 -6.2622420e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3286333e+02 1.1012201e+01 1.0898021e-03) (9.8488716e-04 3.8706779e-03 1.8483624e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.375         	((-3.3736053e+01 -4.8018802e+02 -1.4059496e-15) (-1.1719048e-02 5.7149941e-03 -6.2097442e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3274148e+02 1.1009938e+01 1.0894958e-03) (9.9088238e-04 3.8988358e-03 1.8557875e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.376         	((-3.3713293e+01 -4.7985354e+02 -1.4102425e-15) (-1.1784832e-02 5.7099600e-03 -6.1569907e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3261020e+02 1.1009839e+01 1.0897061e-03) (9.9692267e-04 3.9269450e-03 1.8631447e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.377         	((-3.3621367e+01 -4.7950884e+02 -1.4165436e-15) (-1.1849811e-02 5.7048181e-03 -6.1041142e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3247223e+02 1.0994672e+01 1.0881926e-03) (1.0029696e-03 3.9550027e-03 1.8704275e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.378         	((-3.3545806e+01 -4.7926595e+02 -1.4209263e-15) (-1.1914170e-02 5.6992881e-03 -6.0505360e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3236518e+02 1.0985903e+01 1.0872031e-03) (1.0090474e-03 3.9829631e-03 1.8777049e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.379         	((-3.3433511e+01 -4.7900110e+02 -1.4238036e-15) (-1.1977642e-02 5.6932399e-03 -5.9959323e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3225043e+02 1.0969127e+01 1.0849883e-03) (1.0151411e-03 4.0108671e-03 1.8849132e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.38          	((-3.3324369e+01 -4.7871011e+02 -1.4316990e-15) (-1.2040230e-02 5.6866743e-03 -5.9408742e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3213119e+02 1.0953005e+01 1.0825651e-03) (1.0212201e-03 4.0385840e-03 1.8920537e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.381         	((-3.3254843e+01 -4.7836556e+02 -1.4309347e-15) (-1.2102293e-02 5.6799081e-03 -5.8854343e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3200085e+02 1.0943031e+01 1.0810581e-03) (1.0272923e-03 4.0662233e-03 1.8991173e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.382         	((-3.3187055e+01 -4.7801548e+02 -1.4298318e-15) (-1.2163787e-02 5.6730637e-03 -5.8298404e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3186778e+02 1.0932643e+01 1.0793900e-03) (1.0333472e-03 4.0937784e-03 1.9061255e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.383         	((-3.3087779e+01 -4.7768876e+02 -1.4231846e-15) (-1.2224649e-02 5.6661448e-03 -5.7745496e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3173884e+02 1.0916065e+01 1.0770274e-03) (1.0393860e-03 4.1211902e-03 1.9130712e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.384         	((-3.2957720e+01 -4.7737745e+02 -1.4111677e-15) (-1.2284654e-02 5.6590943e-03 -5.7195175e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3161018e+02 1.0891269e+01 1.0740241e-03) (1.0454100e-03 4.1484336e-03 1.9199661e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.385         	((-3.2835186e+01 -4.7705259e+02 -1.4036588e-15) (-1.2344402e-02 5.6518193e-03 -5.6646692e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3148087e+02 1.0870375e+01 1.0719644e-03) (1.0514158e-03 4.1755861e-03 1.9268369e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.386         	((-3.2723172e+01 -4.7671708e+02 -1.3980087e-15) (-1.2404319e-02 5.6445500e-03 -5.6096556e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3134860e+02 1.0850662e+01 1.0702415e-03) (1.0574308e-03 4.2027100e-03 1.9337050e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.387         	((-3.2618960e+01 -4.7634949e+02 -1.3940318e-15) (-1.2463799e-02 5.6373362e-03 -5.5548414e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3120706e+02 1.0832719e+01 1.0692005e-03) (1.0634155e-03 4.2297395e-03 1.9405342e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.388         	((-3.2521469e+01 -4.7595882e+02 -1.3855527e-15) (-1.2522638e-02 5.6299413e-03 -5.4999765e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3105977e+02 1.0816559e+01 1.0675498e-03) (1.0693866e-03 4.2566870e-03 1.9473072e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.389         	((-3.2435753e+01 -4.7555868e+02 -1.3743321e-15) (-1.2581576e-02 5.6221105e-03 -5.4448237e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3091262e+02 1.0801345e+01 1.0654724e-03) (1.0753437e-03 4.2836502e-03 1.9540665e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.39          	((-3.2330037e+01 -4.7518583e+02 -1.3568351e-15) (-1.2640580e-02 5.6144639e-03 -5.3887875e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3077106e+02 1.0782566e+01 1.0625670e-03) (1.0813872e-03 4.3106221e-03 1.9608059e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.391         	((-3.2249259e+01 -4.7483927e+02 -1.3434136e-15) (-1.2700104e-02 5.6070980e-03 -5.3326611e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3063474e+02 1.0768193e+01 1.0609430e-03) (1.0874962e-03 4.3376003e-03 1.9675291e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.392         	((-3.2144943e+01 -4.7445375e+02 -1.3382494e-15) (-1.2759939e-02 5.5998544e-03 -5.2767227e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3049096e+02 1.0748607e+01 1.0586517e-03) (1.0936336e-03 4.3645008e-03 1.9742324e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
2.393         	((-3.2054037e+01 -4.7401949e+02 -1.3296662e-15) (-1.2820151e-02 5.5934086e-03 -5.2209539e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.3033362e+02 1.0731591e+01 1.0560369e-03) (1.0998523e-03 4.3913236e-03 1.9808890e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
