experiment "Irregular waves for ECN campaign SOFTWIND SPAR" with ("nantes_main_posn/default.ttf")
/* Wave data read from .dat files prepared with MatLab routine LHEEA_irrwave_generation_SW_SPAR_additionnal.m */
/* Poly-chromatic wave data*/
wave (or run) 1;
Period	Frequency	Amplitude	Height	Direction	Phase
s	Hz	m	m	deg	rad
1.2549	0.796875	0.000846073	0.00169215	0	0.914569
1.25337	0.797852	0.000844185	0.00168837	0	0.991047
1.25183	0.798828	0.000842301	0.0016846	0	1.17892
1.25031	0.799805	0.000840419	0.00168084	0	3.91126
1.24878	0.800781	0.000838541	0.00167708	0	5.69137
1.24726	0.801758	0.000836666	0.00167333	0	6.22007
1.24574	0.802734	0.000834794	0.00166959	0	4.46811
1.24423	0.803711	0.000832925	0.00166585	0	4.59804
1.24272	0.804688	0.00083106	0.00166212	0	5.71326
1.24121	0.805664	0.000829198	0.0016584	0	2.51876
1.23971	0.806641	0.000827339	0.00165468	0	1.56986
1.23821	0.807617	0.000825483	0.00165097	0	1.08969
1.23671	0.808594	0.000823631	0.00164726	0	0.750571
1.23522	0.80957	0.000821782	0.00164356	0	5.10578
1.23373	0.810547	0.000819936	0.00163987	0	0.922324
1.23225	0.811523	0.000818093	0.00163619	0	1.66063
1.23077	0.8125	0.000816255	0.00163251	0	5.14649
1.22929	0.813477	0.000814419	0.00162884	0	1.95148
1.22782	0.814453	0.000812587	0.00162517	0	6.17271
1.22635	0.81543	0.000810758	0.00162152	0	1.67534
1.22488	0.816406	0.000808933	0.00161787	0	3.35304
1.22342	0.817383	0.000807111	0.00161422	0	1.97585
1.22196	0.818359	0.000805292	0.00161058	0	5.72255
1.2205	0.819336	0.000803477	0.00160695	0	2.30314
1.21905	0.820313	0.000801666	0.00160333	0	2.72434
1.2176	0.821289	0.000799858	0.00159972	0	3.21883
1.21615	0.822266	0.000798053	0.00159611	0	5.8992
1.21471	0.823242	0.000796252	0.0015925	0	0.194458
1.21327	0.824219	0.000794455	0.00158891	0	4.50428
1.21183	0.825195	0.000792661	0.00158532	0	5.59844
1.2104	0.826172	0.000790871	0.00158174	0	0.171451
1.20897	0.827148	0.000789084	0.00157817	0	3.28014
1.20755	0.828125	0.000787301	0.0015746	0	2.04825
1.20612	0.829102	0.000785521	0.00157104	0	5.40033
1.20471	0.830078	0.000783745	0.00156749	0	3.50926
1.20329	0.831055	0.000781972	0.00156394	0	4.33683
1.20188	0.832031	0.000780204	0.00156041	0	2.84536
1.20047	0.833008	0.000778439	0.00155688	0	3.94778
1.19906	0.833984	0.000776677	0.00155335	0	1.82273
1.19766	0.834961	0.000774919	0.00154984	0	0.0587388
1.19626	0.835938	0.000773165	0.00154633	0	3.62386
1.19487	0.836914	0.000771414	0.00154283	0	1.95686
1.19347	0.837891	0.000769667	0.00153933	0	3.25009
1.19208	0.838867	0.000767924	0.00153585	0	5.75795
1.1907	0.839844	0.000766184	0.00153237	0	2.67962
1.18931	0.84082	0.000764448	0.0015289	0	1.55444
1.18794	0.841797	0.000762716	0.00152543	0	2.33291
1.18656	0.842773	0.000760988	0.00152198	0	5.85506
1.18519	0.84375	0.000759263	0.00151853	0	5.88652
1.18382	0.844727	0.000757542	0.00151508	0	5.30508
1.18245	0.845703	0.000755824	0.00151165	0	5.78183
1.18108	0.84668	0.000754111	0.00150822	0	1.43194
1.17972	0.847656	0.000752401	0.0015048	0	0.549667
1.17837	0.848633	0.000750695	0.00150139	0	1.42823
1.17701	0.849609	0.000748992	0.00149798	0	1.97529
1.17566	0.850586	0.000747293	0.00149459	0	1.09809
1.17431	0.851563	0.000745598	0.0014912	0	3.81449
1.17297	0.852539	0.000743907	0.00148781	0	2.59864
1.17162	0.853516	0.00074222	0.00148444	0	5.12929
1.17029	0.854492	0.000740536	0.00148107	0	1.16321
1.16895	0.855469	0.000738856	0.00147771	0	4.41002
1.16762	0.856445	0.00073718	0.00147436	0	1.5102
1.16629	0.857422	0.000735507	0.00147101	0	3.60792
1.16496	0.858398	0.000733839	0.00146768	0	2.19275
1.16364	0.859375	0.000732174	0.00146435	0	0.357918
1.16232	0.860352	0.000730513	0.00146103	0	1.43768
1.161	0.861328	0.000728855	0.00145771	0	4.17268
1.15968	0.862305	0.000727202	0.0014544	0	3.12431
1.15837	0.863281	0.000725552	0.0014511	0	3.26107
1.15706	0.864258	0.000723906	0.00144781	0	1.0978
1.15576	0.865234	0.000722263	0.00144453	0	3.58591
1.15445	0.866211	0.000720625	0.00144125	0	6.26279
1.15315	0.867188	0.00071899	0.00143798	0	5.13233
1.15186	0.868164	0.000717359	0.00143472	0	3.73455
1.15056	0.869141	0.000715732	0.00143146	0	6.13232
1.14927	0.870117	0.000714109	0.00142822	0	5.66468
1.14798	0.871094	0.000712489	0.00142498	0	3.74232
1.1467	0.87207	0.000710874	0.00142175	0	0.203741
1.14541	0.873047	0.000709262	0.00141852	0	0.587962
1.14413	0.874023	0.000707653	0.00141531	0	0.410743
1.14286	0.875	0.000706049	0.0014121	0	2.83832
1.14158	0.875977	0.000704448	0.0014089	0	2.35893
1.14031	0.876953	0.000702852	0.0014057	0	6.12831
1.13904	0.87793	0.000701258	0.00140252	0	1.05547
1.13778	0.878906	0.000699669	0.00139934	0	6.1122
1.13651	0.879883	0.000698084	0.00139617	0	4.82219
1.13525	0.880859	0.000696502	0.001393	0	5.17884
1.134	0.881836	0.000694924	0.00138985	0	3.97484
1.13274	0.882813	0.00069335	0.0013867	0	4.20177
1.13149	0.883789	0.00069178	0.00138356	0	2.99634
1.13024	0.884766	0.000690213	0.00138043	0	0.0825382
1.129	0.885742	0.00068865	0.0013773	0	2.218
1.12775	0.886719	0.000687091	0.00137418	0	3.09178
1.12651	0.887695	0.000685536	0.00137107	0	4.5873
1.12527	0.888672	0.000683984	0.00136797	0	2.94448
1.12404	0.889648	0.000682437	0.00136487	0	2.87396
1.12281	0.890625	0.000680893	0.00136179	0	0.864961
1.12158	0.891602	0.000679352	0.0013587	0	0.0684159
1.12035	0.892578	0.000677816	0.00135563	0	4.7644
1.11913	0.893555	0.000676283	0.00135257	0	2.01032
1.1179	0.894531	0.000674754	0.00134951	0	6.18506
1.11668	0.895508	0.000673229	0.00134646	0	1.38377
1.11547	0.896484	0.000671707	0.00134341	0	2.12817
1.11425	0.897461	0.00067019	0.00134038	0	3.29174
1.11304	0.898438	0.000668676	0.00133735	0	4.74312
1.11183	0.899414	0.000667166	0.00133433	0	2.9145
1.11063	0.900391	0.000665659	0.00133132	0	0.784283
1.10943	0.901367	0.000664156	0.00132831	0	1.9635
1.10823	0.902344	0.000662657	0.00132531	0	3.16999
1.10703	0.90332	0.000661162	0.00132232	0	4.23392
1.10583	0.904297	0.00065967	0.00131934	0	4.83899
1.10464	0.905273	0.000658182	0.00131636	0	0.818924
1.10345	0.90625	0.000656698	0.0013134	0	0.14398
1.10226	0.907227	0.000655218	0.00131044	0	3.26149
1.10108	0.908203	0.000653741	0.00130748	0	5.08931
1.09989	0.90918	0.000652268	0.00130454	0	0.0791918
1.09871	0.910156	0.000650798	0.0013016	0	4.22525
1.09753	0.911133	0.000649333	0.00129867	0	4.31534
1.09636	0.912109	0.000647871	0.00129574	0	2.8227
1.09519	0.913086	0.000646412	0.00129282	0	5.74779
1.09402	0.914063	0.000644958	0.00128992	0	4.04864
1.09285	0.915039	0.000643507	0.00128701	0	0.0329229
1.09168	0.916016	0.000642059	0.00128412	0	3.04375
1.09052	0.916992	0.000640616	0.00128123	0	5.39925
1.08936	0.917969	0.000639176	0.00127835	0	5.21755
1.0882	0.918945	0.00063774	0.00127548	0	4.07876
1.08705	0.919922	0.000636307	0.00127261	0	4.23297
1.0859	0.920898	0.000634878	0.00126976	0	3.63482
1.08475	0.921875	0.000633452	0.0012669	0	1.72235
1.0836	0.922852	0.000632031	0.00126406	0	3.52191
1.08245	0.923828	0.000630612	0.00126122	0	4.2206
1.08131	0.924805	0.000629198	0.0012584	0	2.21438
1.08017	0.925781	0.000627787	0.00125557	0	5.37733
1.07903	0.926758	0.00062638	0.00125276	0	1.22546
1.07789	0.927734	0.000624976	0.00124995	0	4.69556
1.07676	0.928711	0.000623576	0.00124715	0	1.81963
1.07563	0.929688	0.000622179	0.00124436	0	4.86192
1.0745	0.930664	0.000620786	0.00124157	0	2.68755
1.07338	0.931641	0.000619397	0.00123879	0	5.07492
1.07225	0.932617	0.000618011	0.00123602	0	2.22133
1.07113	0.933594	0.000616629	0.00123326	0	1.34267
1.07001	0.93457	0.00061525	0.0012305	0	4.82099
1.06889	0.935547	0.000613875	0.00122775	0	1.93925
1.06778	0.936523	0.000612504	0.00122501	0	4.60711
1.06667	0.9375	0.000611136	0.00122227	0	4.67766
1.06556	0.938477	0.000609771	0.00121954	0	1.39108
1.06445	0.939453	0.00060841	0.00121682	0	1.34531
1.06334	0.94043	0.000607053	0.00121411	0	1.25003
1.06224	0.941406	0.000605699	0.0012114	0	0.895469
1.06114	0.942383	0.000604349	0.0012087	0	2.36928
1.06004	0.943359	0.000603002	0.001206	0	0.167308
1.05895	0.944336	0.000601659	0.00120332	0	0.696933
1.05785	0.945313	0.000600319	0.00120064	0	4.23841
1.05676	0.946289	0.000598982	0.00119796	0	5.02514
1.05567	0.947266	0.000597649	0.0011953	0	0.505982
1.05458	0.948242	0.00059632	0.00119264	0	1.45583
1.0535	0.949219	0.000594994	0.00118999	0	1.30455
1.05242	0.950195	0.000593672	0.00118734	0	5.76378
1.05133	0.951172	0.000592353	0.00118471	0	4.46932
1.05026	0.952148	0.000591037	0.00118207	0	3.48016
1.04918	0.953125	0.000589725	0.00117945	0	1.91334
1.04811	0.954102	0.000588416	0.00117683	0	5.24554
1.04703	0.955078	0.000587111	0.00117422	0	2.73511
1.04597	0.956055	0.000585809	0.00117162	0	5.80225
1.0449	0.957031	0.000584511	0.00116902	0	4.43625
1.04383	0.958008	0.000583216	0.00116643	0	3.00356
1.04277	0.958984	0.000581924	0.00116385	0	0.793001
1.04171	0.959961	0.000580636	0.00116127	0	6.13266
1.04065	0.960938	0.000579351	0.0011587	0	1.00426
1.03959	0.961914	0.000578069	0.00115614	0	1.27299
1.03854	0.962891	0.000576791	0.00115358	0	2.70919
1.03749	0.963867	0.000575516	0.00115103	0	2.53968
1.03644	0.964844	0.000574245	0.00114849	0	0.922067
1.03539	0.96582	0.000572977	0.00114595	0	4.58245
1.03434	0.966797	0.000571712	0.00114342	0	1.18592
1.0333	0.967773	0.000570451	0.0011409	0	4.04572
1.03226	0.96875	0.000569193	0.00113839	0	4.73944
1.03122	0.969727	0.000567938	0.00113588	0	1.32407
1.03018	0.970703	0.000566687	0.00113337	0	3.77591
1.02915	0.97168	0.000565439	0.00113088	0	4.70566
1.02811	0.972656	0.000564194	0.00112839	0	4.01005
1.02708	0.973633	0.000562953	0.00112591	0	3.75186
1.02605	0.974609	0.000561714	0.00112343	0	1.85657
1.02503	0.975586	0.000560479	0.00112096	0	4.59682
1.024	0.976563	0.000559248	0.0011185	0	5.93955
1.02298	0.977539	0.000558019	0.00111604	0	2.67388
1.02196	0.978516	0.000556794	0.00111359	0	4.91459
1.02094	0.979492	0.000555572	0.00111114	0	0.352745
1.01992	0.980469	0.000554354	0.00110871	0	5.24817
1.01891	0.981445	0.000553138	0.00110628	0	1.20794
1.01789	0.982422	0.000551926	0.00110385	0	2.48247
1.01688	0.983398	0.000550717	0.00110143	0	1.88546
1.01587	0.984375	0.000549511	0.00109902	0	0.503306
1.01487	0.985352	0.000548309	0.00109662	0	5.68396
1.01386	0.986328	0.000547109	0.00109422	0	2.32575
1.01286	0.987305	0.000545913	0.00109183	0	3.33447
1.01186	0.988281	0.00054472	0.00108944	0	3.10462
1.01086	0.989258	0.00054353	0.00108706	0	0.830393
1.00986	0.990234	0.000542344	0.00108469	0	1.29719
1.00887	0.991211	0.00054116	0.00108232	0	0.478708
1.00787	0.992188	0.00053998	0.00107996	0	3.19137
1.00688	0.993164	0.000538803	0.00107761	0	1.64336
1.00589	0.994141	0.000537629	0.00107526	0	2.24348
1.00491	0.995117	0.000536458	0.00107292	0	0.678994
1.00392	0.996094	0.00053529	0.00107058	0	4.94833
1.00294	0.99707	0.000534125	0.00106825	0	0.669686
1.00196	0.998047	0.000532964	0.00106593	0	6.19339
1.00098	0.999023	0.000531805	0.00106361	0	1.11314
1	1	0.00053065	0.0010613	0	3.59653
0.999024	1.00098	0.000529497	0.00105899	0	0.281772
0.998051	1.00195	0.000528348	0.0010567	0	4.9456
0.997079	1.00293	0.000527202	0.0010544	0	1.19133
0.996109	1.00391	0.000526059	0.00105212	0	3.31692
0.995141	1.00488	0.000524919	0.00104984	0	4.65004
0.994175	1.00586	0.000523782	0.00104756	0	0.942047
0.99321	1.00684	0.000522648	0.0010453	0	3.46258
0.992248	1.00781	0.000521517	0.00104303	0	1.36105
0.991288	1.00879	0.000520389	0.00104078	0	4.77017
0.990329	1.00977	0.000519264	0.00103853	0	4.54221
0.989372	1.01074	0.000518142	0.00103628	0	1.10929
0.988417	1.01172	0.000517023	0.00103405	0	5.4159
0.987464	1.0127	0.000515907	0.00103181	0	0.124251
0.986513	1.01367	0.000514794	0.00102959	0	5.40503
0.985563	1.01465	0.000513684	0.00102737	0	3.5117
0.984615	1.01563	0.000512577	0.00102515	0	2.53351
0.98367	1.0166	0.000511473	0.00102295	0	4.76735
0.982726	1.01758	0.000510372	0.00102074	0	4.5046
0.981783	1.01855	0.000509274	0.00101855	0	6.20355
0.980843	1.01953	0.000508179	0.00101636	0	1.74726
0.979904	1.02051	0.000507086	0.00101417	0	0.0238363
0.978967	1.02148	0.000505997	0.00101199	0	5.86788
0.978032	1.02246	0.00050491	0.00100982	0	5.39033
0.977099	1.02344	0.000503827	0.00100765	0	4.57951
0.976168	1.02441	0.000502746	0.00100549	0	3.24645
0.975238	1.02539	0.000501669	0.00100334	0	4.44194
0.97431	1.02637	0.000500594	0.00100119	0	4.90421
0.973384	1.02734	0.000499522	0.000999043	0	2.35542
0.97246	1.02832	0.000498453	0.000996905	0	4.84008
0.971537	1.0293	0.000497386	0.000994773	0	4.71631
0.970616	1.03027	0.000496323	0.000992646	0	3.85292
0.969697	1.03125	0.000495262	0.000990525	0	2.525
0.96878	1.03223	0.000494205	0.000988409	0	4.38132
0.967864	1.0332	0.00049315	0.000986299	0	0.0195587
0.96695	1.03418	0.000492098	0.000984195	0	4.86882
0.966038	1.03516	0.000491048	0.000982097	0	5.63235
0.965127	1.03613	0.000490002	0.000980004	0	1.50366
0.964218	1.03711	0.000488958	0.000977917	0	0.758803
0.963311	1.03809	0.000487917	0.000975835	0	1.38409
0.962406	1.03906	0.000486879	0.000973759	0	1.89813
0.961502	1.04004	0.000485844	0.000971688	0	5.54823
0.9606	1.04102	0.000484812	0.000969623	0	3.41282
0.9597	1.04199	0.000483782	0.000967564	0	1.80146
0.958801	1.04297	0.000482755	0.00096551	0	0.869308
0.957905	1.04395	0.000481731	0.000963461	0	1.82303
0.957009	1.04492	0.000480709	0.000961418	0	3.85707
0.956116	1.0459	0.00047969	0.000959381	0	2.03662
0.955224	1.04688	0.000478674	0.000957349	0	2.87368
0.954334	1.04785	0.000477661	0.000955322	0	2.79047
0.953445	1.04883	0.00047665	0.000953301	0	5.20333
0.952558	1.0498	0.000475642	0.000951285	0	2.67882
0.951673	1.05078	0.000474637	0.000949275	0	2.17209
0.950789	1.05176	0.000473635	0.000947269	0	4.24097
0.949907	1.05273	0.000472635	0.00094527	0	1.39161
0.949027	1.05371	0.000471638	0.000943275	0	2.93579
0.948148	1.05469	0.000470643	0.000941286	0	1.97773
0.947271	1.05566	0.000469651	0.000939303	0	3.93865
0.946396	1.05664	0.000468662	0.000937324	0	5.51262
0.945522	1.05762	0.000467676	0.000935351	0	2.81291
0.944649	1.05859	0.000466692	0.000933383	0	4.92889
0.943779	1.05957	0.00046571	0.000931421	0	2.8712
0.94291	1.06055	0.000464732	0.000929463	0	4.12321
0.942042	1.06152	0.000463756	0.000927511	0	0.828381
0.941176	1.0625	0.000462782	0.000925564	0	2.7205
0.940312	1.06348	0.000461811	0.000923623	0	5.71338
0.93945	1.06445	0.000460843	0.000921686	0	3.80434
0.938588	1.06543	0.000459877	0.000919755	0	4.81779
0.937729	1.06641	0.000458914	0.000917829	0	3.17113
0.936871	1.06738	0.000457954	0.000915908	0	3.12938
0.936015	1.06836	0.000456996	0.000913992	0	5.2961
0.93516	1.06934	0.000456041	0.000912081	0	0.426044
0.934307	1.07031	0.000455088	0.000910175	0	3.60198
0.933455	1.07129	0.000454137	0.000908275	0	5.92355
0.932605	1.07227	0.00045319	0.000906379	0	3.25381
0.931756	1.07324	0.000452244	0.000904489	0	1.22186
0.930909	1.07422	0.000451302	0.000902603	0	5.32776
0.930064	1.0752	0.000450361	0.000900723	0	1.5811
0.92922	1.07617	0.000449424	0.000898848	0	4.40279
0.928377	1.07715	0.000448489	0.000896977	0	3.39456
0.927536	1.07813	0.000447556	0.000895112	0	5.96171
0.926697	1.0791	0.000446626	0.000893251	0	3.92282
0.925859	1.08008	0.000445698	0.000891396	0	5.26517
0.925023	1.08105	0.000444773	0.000889545	0	0.0498437
0.924188	1.08203	0.00044385	0.0008877	0	6.21621
0.923354	1.08301	0.000442929	0.000885859	0	0.488295
0.922523	1.08398	0.000442012	0.000884023	0	2.024
0.921692	1.08496	0.000441096	0.000882192	0	5.94485
0.920863	1.08594	0.000440183	0.000880366	0	0.056166
0.920036	1.08691	0.000439272	0.000878545	0	5.16937
0.91921	1.08789	0.000438364	0.000876729	0	5.41115
0.918386	1.08887	0.000437459	0.000874917	0	2.76354
0.917563	1.08984	0.000436555	0.00087311	0	1.60689
0.916741	1.09082	0.000435654	0.000871309	0	5.04345
0.915921	1.0918	0.000434756	0.000869511	0	3.0025
0.915103	1.09277	0.00043386	0.000867719	0	0.844074
0.914286	1.09375	0.000432966	0.000865932	0	5.82985
0.91347	1.09473	0.000432074	0.000864149	0	5.62955
0.912656	1.0957	0.000431185	0.000862371	0	3.08847
0.911843	1.09668	0.000430299	0.000860597	0	5.38282
0.911032	1.09766	0.000429414	0.000858829	0	2.63
0.910222	1.09863	0.000428532	0.000857065	0	4.29434
0.909414	1.09961	0.000427653	0.000855305	0	2.50065
0.908607	1.10059	0.000426775	0.000853551	0	3.17767
0.907801	1.10156	0.0004259	0.000851801	0	1.19099
0.906997	1.10254	0.000425028	0.000850055	0	6.0632
0.906195	1.10352	0.000424157	0.000848315	0	1.84861
0.905393	1.10449	0.000423289	0.000846578	0	0.650056
0.904594	1.10547	0.000422423	0.000844847	0	0.90676
0.903795	1.10645	0.00042156	0.00084312	0	0.0885445
0.902998	1.10742	0.000420699	0.000841398	0	4.49842
0.902203	1.1084	0.00041984	0.00083968	0	3.54685
0.901408	1.10938	0.000418983	0.000837967	0	4.99248
0.900616	1.11035	0.000418129	0.000836258	0	3.18608
0.899824	1.11133	0.000417277	0.000834554	0	4.97516
0.899034	1.1123	0.000416427	0.000832854	0	4.37162
0.898246	1.11328	0.000415579	0.000831159	0	4.88737
0.897458	1.11426	0.000414734	0.000829468	0	2.55401
0.896673	1.11523	0.000413891	0.000827782	0	4.07006
0.895888	1.11621	0.00041305	0.0008261	0	1.12968
0.895105	1.11719	0.000412211	0.000824423	0	2.02205
0.894323	1.11816	0.000411375	0.00082275	0	1.08451
0.893543	1.11914	0.000410541	0.000821081	0	2.56754
0.892764	1.12012	0.000409708	0.000819417	0	1.51688
0.891986	1.12109	0.000408879	0.000817757	0	2.55677
0.89121	1.12207	0.000408051	0.000816102	0	6.1275
0.890435	1.12305	0.000407225	0.000814451	0	2.01263
0.889661	1.12402	0.000406402	0.000812804	0	6.17317
0.888889	1.125	0.000405581	0.000811162	0	3.99803
0.888118	1.12598	0.000404762	0.000809524	0	2.35677
0.887348	1.12695	0.000403945	0.00080789	0	5.38773
0.88658	1.12793	0.00040313	0.000806261	0	3.89298
0.885813	1.12891	0.000402318	0.000804636	0	1.58357
0.885048	1.12988	0.000401507	0.000803015	0	4.98166
0.884283	1.13086	0.000400699	0.000801398	0	2.72023
0.88352	1.13184	0.000399893	0.000799786	0	2.24631
0.882759	1.13281	0.000399089	0.000798178	0	2.07519
0.881998	1.13379	0.000398287	0.000796574	0	4.3817
0.881239	1.13477	0.000397487	0.000794974	0	1.68798
0.880482	1.13574	0.000396689	0.000793379	0	5.07856
0.879725	1.13672	0.000395894	0.000791787	0	1.85535
0.87897	1.1377	0.0003951	0.0007902	0	3.41882
0.878216	1.13867	0.000394309	0.000788617	0	3.0657
0.877464	1.13965	0.000393519	0.000787039	0	5.37436
0.876712	1.14063	0.000392732	0.000785464	0	5.5819
0.875962	1.1416	0.000391947	0.000783893	0	1.15852
0.875214	1.14258	0.000391163	0.000782327	0	3.67785
0.874466	1.14355	0.000390382	0.000780765	0	5.64359
0.87372	1.14453	0.000389603	0.000779206	0	2.80304
0.872975	1.14551	0.000388826	0.000777652	0	5.79227
0.872232	1.14648	0.000388051	0.000776102	0	1.75295
0.871489	1.14746	0.000387278	0.000774556	0	3.8254
0.870748	1.14844	0.000386507	0.000773014	0	4.28798
0.870008	1.14941	0.000385738	0.000771476	0	1.43386
0.86927	1.15039	0.000384971	0.000769942	0	0.0865038
0.868533	1.15137	0.000384206	0.000768412	0	2.61835
0.867797	1.15234	0.000383443	0.000766886	0	5.89666
0.867062	1.15332	0.000382682	0.000765364	0	2.15531
0.866328	1.1543	0.000381923	0.000763846	0	4.89928
0.865596	1.15527	0.000381166	0.000762332	0	1.0979
0.864865	1.15625	0.000380411	0.000760822	0	2.14855
0.864135	1.15723	0.000379658	0.000759315	0	0.908534
0.863406	1.1582	0.000378907	0.000757813	0	4.5036
0.862679	1.15918	0.000378157	0.000756315	0	4.39388
0.861953	1.16016	0.00037741	0.00075482	0	4.32596
0.861228	1.16113	0.000376665	0.00075333	0	1.59213
0.860504	1.16211	0.000375921	0.000751843	0	4.35023
0.859782	1.16309	0.00037518	0.00075036	0	1.42815
0.85906	1.16406	0.00037444	0.000748881	0	2.66815
0.85834	1.16504	0.000373703	0.000747406	0	2.33686
0.857621	1.16602	0.000372967	0.000745934	0	2.23247
0.856904	1.16699	0.000372233	0.000744467	0	0.362256
0.856187	1.16797	0.000371502	0.000743003	0	3.96875
0.855472	1.16895	0.000370772	0.000741543	0	4.4442
0.854758	1.16992	0.000370044	0.000740087	0	3.85529
0.854045	1.1709	0.000369317	0.000738635	0	4.07347
0.853333	1.17188	0.000368593	0.000737186	0	1.06777
0.852623	1.17285	0.000367871	0.000735741	0	0.939002
0.851913	1.17383	0.00036715	0.0007343	0	3.23066
0.851205	1.1748	0.000366431	0.000732863	0	5.49988
0.850498	1.17578	0.000365714	0.000731429	0	1.15581
0.849793	1.17676	0.000364999	0.000729999	0	2.9081
0.849088	1.17773	0.000364286	0.000728573	0	2.69506
0.848384	1.17871	0.000363575	0.00072715	0	3.12456
0.847682	1.17969	0.000362865	0.000725731	0	1.0148
0.846981	1.18066	0.000362158	0.000724316	0	2.15162
0.846281	1.18164	0.000361452	0.000722904	0	1.64544
0.845582	1.18262	0.000360748	0.000721496	0	5.30632
0.844884	1.18359	0.000360046	0.000720092	0	5.02864
0.844188	1.18457	0.000359345	0.000718691	0	2.68065
0.843493	1.18555	0.000358647	0.000717294	0	3.81399
0.842798	1.18652	0.00035795	0.0007159	0	0.913987
0.842105	1.1875	0.000357255	0.00071451	0	3.20199
0.841413	1.18848	0.000356562	0.000713124	0	1.86577
0.840722	1.18945	0.00035587	0.000711741	0	5.40135
0.840033	1.19043	0.000355181	0.000710362	0	4.21978
0.839344	1.19141	0.000354493	0.000708986	0	3.98023
0.838657	1.19238	0.000353807	0.000707614	0	0.783836
0.837971	1.19336	0.000353122	0.000706245	0	2.95679
0.837285	1.19434	0.00035244	0.00070488	0	6.19882
0.836601	1.19531	0.000351759	0.000703518	0	5.95834
0.835918	1.19629	0.00035108	0.00070216	0	4.05319
0.835237	1.19727	0.000350402	0.000700805	0	0.953315
0.834556	1.19824	0.000349727	0.000699454	0	4.01575
0.833876	1.19922	0.000349053	0.000698106	0	3.55416
0.833198	1.2002	0.000348381	0.000696762	0	2.94471
0.83252	1.20117	0.00034771	0.000695421	0	2.68944
0.831844	1.20215	0.000347042	0.000694083	0	3.76532
0.831169	1.20313	0.000346375	0.000692749	0	5.34052
0.830495	1.2041	0.000345709	0.000691418	0	4.71943
0.829822	1.20508	0.000345046	0.000690091	0	3.64023
0.82915	1.20605	0.000344384	0.000688767	0	5.81009
0.828479	1.20703	0.000343723	0.000687447	0	0.406773
0.827809	1.20801	0.000343065	0.000686129	0	6.22881
0.827141	1.20898	0.000342408	0.000684816	0	0.332975
0.826473	1.20996	0.000341753	0.000683505	0	1.25347
0.825806	1.21094	0.000341099	0.000682198	0	2.65623
0.825141	1.21191	0.000340447	0.000680894	0	0.675498
0.824477	1.21289	0.000339797	0.000679594	0	3.91864
0.823813	1.21387	0.000339148	0.000678297	0	0.301546
0.823151	1.21484	0.000338501	0.000677003	0	1.78834
0.82249	1.21582	0.000337856	0.000675712	0	0.383505
0.82183	1.2168	0.000337212	0.000674425	0	4.42034
0.821171	1.21777	0.00033657	0.000673141	0	4.20003
0.820513	1.21875	0.00033593	0.00067186	0	2.37869
0.819856	1.21973	0.000335291	0.000670582	0	1.18246
0.8192	1.2207	0.000334654	0.000669308	0	4.69357
0.818545	1.22168	0.000334019	0.000668037	0	2.13867
0.817891	1.22266	0.000333385	0.000666769	0	4.99702
0.817239	1.22363	0.000332752	0.000665505	0	3.06557
0.816587	1.22461	0.000332122	0.000664243	0	3.30288
0.815936	1.22559	0.000331492	0.000662985	0	0.179013
0.815287	1.22656	0.000330865	0.00066173	0	4.04783
0.814638	1.22754	0.000330239	0.000660478	0	2.20324
0.81399	1.22852	0.000329615	0.000659229	0	1.44014
0.813344	1.22949	0.000328992	0.000657983	0	2.72617
0.812698	1.23047	0.00032837	0.000656741	0	2.40311
0.812054	1.23145	0.000327751	0.000655502	0	2.95177
0.81141	1.23242	0.000327133	0.000654265	0	6.15428
0.810768	1.2334	0.000326516	0.000653032	0	2.28945
0.810127	1.23438	0.000325901	0.000651802	0	4.86576
0.809486	1.23535	0.000325288	0.000650575	0	3.47314
0.808847	1.23633	0.000324676	0.000649352	0	5.58658
0.808208	1.2373	0.000324065	0.000648131	0	2.23023
0.807571	1.23828	0.000323457	0.000646913	0	1.54264
0.806935	1.23926	0.000322849	0.000645699	0	5.7241
0.806299	1.24023	0.000322243	0.000644487	0	0.273534
0.805665	1.24121	0.000321639	0.000643278	0	5.97376
0.805031	1.24219	0.000321036	0.000642073	0	3.49601
0.804399	1.24316	0.000320435	0.000640871	0	2.36476
0.803768	1.24414	0.000319836	0.000639671	0	6.2521
0.803137	1.24512	0.000319237	0.000638475	0	0.366703
0.802508	1.24609	0.000318641	0.000637281	0	3.24656
0.801879	1.24707	0.000318045	0.000636091	0	0.195389
0.801252	1.24805	0.000317452	0.000634903	0	3.5888
0.800625	1.24902	0.000316859	0.000633719	0	1.13392
0.8	1.25	0.000316269	0.000632537	0	3.96443
0.799375	1.25098	0.000315679	0.000631358	0	6.16333
0.798752	1.25195	0.000315091	0.000630183	0	5.49717
0.798129	1.25293	0.000314505	0.00062901	0	2.83897
0.797508	1.25391	0.00031392	0.00062784	0	4.45139
0.796887	1.25488	0.000313337	0.000626673	0	4.88498
0.796267	1.25586	0.000312755	0.000625509	0	3.10919
0.795649	1.25684	0.000312174	0.000624348	0	3.32087
0.795031	1.25781	0.000311595	0.00062319	0	0.947406
0.794414	1.25879	0.000311017	0.000622035	0	2.32101
0.793798	1.25977	0.000310441	0.000620882	0	0.893602
0.793184	1.26074	0.000309866	0.000619733	0	4.56721
0.79257	1.26172	0.000309293	0.000618586	0	2.99716
