# Forces      
# CofR        : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
1.786         	((1.3511044e-04 -1.3616204e-04 3.3129236e+03) (1.4776826e-06 -4.6685059e-07 3.3720043e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0721491e-03 2.6715315e-03 -1.3326711e-06) (-4.9219683e-07 -3.0487263e-07 1.4358788e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.787         	((2.1600247e-05 -4.0639575e-05 3.3129458e+03) (1.4772171e-06 -4.6596851e-07 3.3760125e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-9.6054206e-04 2.7940536e-03 -1.3295395e-06) (-4.9268242e-07 -3.0533368e-07 1.4426534e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.788         	((1.1990263e-04 -1.4066797e-04 3.3129680e+03) (1.4767146e-06 -4.6515758e-07 3.3800152e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0940554e-03 2.6581507e-03 -1.3341600e-06) (-4.9329551e-07 -3.0573348e-07 1.4486818e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.789         	((2.7683893e-07 -5.0228083e-05 3.3129901e+03) (1.4765033e-06 -4.6463468e-07 3.3840122e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-9.6567595e-04 2.8252680e-03 -1.3339187e-06) (-4.9412802e-07 -3.0641050e-07 1.4525916e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.79          	((7.9988857e-05 -1.4231495e-04 3.3130123e+03) (1.4760879e-06 -4.6393295e-07 3.3880033e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1102038e-03 2.6926570e-03 -1.3335822e-06) (-4.9484005e-07 -3.0693237e-07 1.4570889e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.791         	((-1.4690662e-05 -4.8674340e-05 3.3130346e+03) (1.4755998e-06 -4.6313576e-07 3.3919888e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-9.5312367e-04 2.7973171e-03 -1.3338596e-06) (-4.9547449e-07 -3.0743664e-07 1.4613534e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.792         	((-4.9237554e-05 -1.2802430e-04 3.3130571e+03) (1.4753862e-06 -4.6236873e-07 3.3959684e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1025922e-03 2.9660063e-03 -1.3414714e-06) (-4.9614879e-07 -3.0840133e-07 1.4657456e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.793         	((-3.1605323e-04 -6.0474371e-05 3.3130795e+03) (1.4753127e-06 -4.6162310e-07 3.3999425e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-9.9700514e-04 3.4853495e-03 -1.3322434e-06) (-4.9685916e-07 -3.0980663e-07 1.4719910e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.794         	((2.0816308e-04 -1.4060522e-04 3.3131024e+03) (1.4750465e-06 -4.6088301e-07 3.4039110e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1072407e-03 2.4468080e-03 -1.3404860e-06) (-4.9760029e-07 -3.1072326e-07 1.4786537e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.795         	((1.1104915e-04 -9.6809696e-05 3.3131247e+03) (1.4742663e-06 -4.6020158e-07 3.4078740e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0210370e-03 2.5453624e-03 -1.3477220e-06) (-4.9835223e-07 -3.1079212e-07 1.4873192e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.796         	((1.0554570e-04 -1.3180583e-04 3.3131471e+03) (1.4736031e-06 -4.5964772e-07 3.4118315e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0892553e-03 2.6794055e-03 -1.3426689e-06) (-4.9914042e-07 -3.1105823e-07 1.4972345e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.797         	((8.5144548e-06 -4.1898239e-05 3.3131695e+03) (1.4732300e-06 -4.5913559e-07 3.4157835e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-9.6698453e-04 2.7966185e-03 -1.3429083e-06) (-4.9993431e-07 -3.1164334e-07 1.5048130e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.798         	((8.3359289e-05 -1.2322641e-04 3.3131921e+03) (1.4725857e-06 -4.5860246e-07 3.4197297e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0820753e-03 2.6745331e-03 -1.3429769e-06) (-5.0073747e-07 -3.1209161e-07 1.5114017e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.799         	((-5.5284333e-05 -4.7057135e-05 3.3132145e+03) (1.4717971e-06 -4.5800584e-07 3.4236701e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-9.7300608e-04 2.8190600e-03 -1.3441791e-06) (-5.0152713e-07 -3.1250754e-07 1.5174463e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.8           	((1.0556662e-04 -1.1171215e-04 3.3132368e+03) (1.4709339e-06 -4.5740526e-07 3.4276049e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0760808e-03 2.6411201e-03 -1.3449753e-06) (-5.0221602e-07 -3.1284341e-07 1.5238993e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.801         	((-3.2620882e-05 -6.5873491e-05 3.3132592e+03) (1.4701213e-06 -4.5677804e-07 3.4315340e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-9.8491834e-04 2.7998283e-03 -1.3449045e-06) (-5.0285941e-07 -3.1313510e-07 1.5305429e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.802         	((1.3776138e-04 -1.6280972e-04 3.3132817e+03) (1.4694793e-06 -4.5616011e-07 3.4354576e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1056446e-03 2.6529982e-03 -1.3446023e-06) (-5.0356797e-07 -3.1353650e-07 1.5361748e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.803         	((-2.4551414e-05 -8.2407976e-05 3.3133044e+03) (1.4688012e-06 -4.5567276e-07 3.4393759e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-9.9491311e-04 2.7869524e-03 -1.3467890e-06) (-5.0434547e-07 -3.1399133e-07 1.5410228e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.804         	((1.2660617e-04 -1.2005841e-04 3.3133267e+03) (1.4679821e-06 -4.5535285e-07 3.4432889e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0794394e-03 2.6882976e-03 -1.3536322e-06) (-5.0515918e-07 -3.1438560e-07 1.5466021e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.805         	((-3.4241064e-05 -1.0927278e-04 3.3133491e+03) (1.4671381e-06 -4.5522308e-07 3.4471967e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0444886e-03 2.9038924e-03 -1.3587196e-06) (-5.0603130e-07 -3.1489947e-07 1.5513198e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.806         	((1.4572235e-04 -1.1024949e-04 3.3133716e+03) (1.4663260e-06 -4.5517769e-07 3.4510995e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0521960e-03 2.6895972e-03 -1.3640607e-06) (-5.0696081e-07 -3.1558095e-07 1.5555119e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.807         	((6.4101780e-06 -9.1655786e-05 3.3133937e+03) (1.4655437e-06 -4.5521196e-07 3.4549975e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0156389e-03 2.7894760e-03 -1.3593777e-06) (-5.0793604e-07 -3.1635375e-07 1.5613286e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.808         	((1.1548929e-04 -1.6029157e-04 3.3134160e+03) (1.4648952e-06 -4.5523658e-07 3.4588907e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0762579e-03 2.7134750e-03 -1.3602019e-06) (-5.0878055e-07 -3.1725875e-07 1.5673220e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.809         	((-2.8495804e-06 -1.0453903e-04 3.3134384e+03) (1.4643754e-06 -4.5504951e-07 3.4627794e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0083951e-03 2.8657067e-03 -1.3597677e-06) (-5.0928223e-07 -3.1810306e-07 1.5728867e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.81          	((2.0397680e-04 -1.5639078e-04 3.3134609e+03) (1.4638724e-06 -4.5488943e-07 3.4666636e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0675442e-03 2.6869258e-03 -1.3568940e-06) (-5.0982895e-07 -3.1875378e-07 1.5784035e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.811         	((1.6169755e-04 -1.8235956e-04 3.3134833e+03) (1.4635022e-06 -4.5493390e-07 3.4705433e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0620865e-03 2.7696179e-03 -1.3587194e-06) (-5.1036285e-07 -3.1961885e-07 1.5885601e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.812         	((2.7217588e-04 -2.0170066e-04 3.3135060e+03) (1.4633162e-06 -4.5532253e-07 3.4744185e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0695840e-03 2.6777749e-03 -1.3572281e-06) (-5.1089507e-07 -3.2074492e-07 1.6029949e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.813         	((1.4809108e-04 -2.1901856e-04 3.3135288e+03) (1.4632326e-06 -4.5585335e-07 3.4782889e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0780766e-03 2.8663691e-03 -1.3581914e-06) (-5.1123286e-07 -3.2183187e-07 1.6241832e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.814         	((2.5542529e-04 -2.4254766e-04 3.3135514e+03) (1.4630942e-06 -4.5629083e-07 3.4821545e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0883017e-03 2.7731931e-03 -1.3555799e-06) (-5.1088066e-07 -3.2244596e-07 1.6544157e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.815         	((2.6728847e-04 -2.2789893e-04 3.3135740e+03) (1.4629714e-06 -4.5680525e-07 3.4860152e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0765116e-03 2.7344254e-03 -1.3538109e-06) (-5.1039866e-07 -3.2271980e-07 1.6893070e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.816         	((3.6488370e-04 -2.5811038e-04 3.3135972e+03) (1.4631055e-06 -4.5746828e-07 3.4898707e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0756552e-03 2.6823795e-03 -1.3512107e-06) (-5.1038821e-07 -3.2300708e-07 1.7265441e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.817         	((3.1233644e-04 -2.7392707e-04 3.3136202e+03) (1.4631007e-06 -4.5835748e-07 3.4937210e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0974862e-03 2.7404352e-03 -1.3538043e-06) (-5.1051417e-07 -3.2302176e-07 1.7656190e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.818         	((4.4229149e-04 -2.7102490e-04 3.3136429e+03) (1.4628610e-06 -4.5928595e-07 3.4975659e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0663441e-03 2.6267575e-03 -1.3554506e-06) (-5.1034533e-07 -3.2282516e-07 1.8078988e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.819         	((3.5919310e-04 -3.0930080e-04 3.3136663e+03) (1.4626154e-06 -4.6009748e-07 3.5014053e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1364874e-03 2.7395510e-03 -1.3556658e-06) (-5.1015306e-07 -3.2253401e-07 1.8520231e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.82          	((4.7086432e-04 -2.4813676e-04 3.3136892e+03) (1.4622117e-06 -4.6094706e-07 3.5052391e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0513607e-03 2.6481808e-03 -1.3564161e-06) (-5.1003868e-07 -3.2224200e-07 1.8993059e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.821         	((3.8082947e-04 -2.7949663e-04 3.3137120e+03) (1.4616843e-06 -4.6183047e-07 3.5090668e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0990461e-03 2.7428840e-03 -1.3562031e-06) (-5.0987056e-07 -3.2201801e-07 1.9484293e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.822         	((4.9520420e-04 -3.0383101e-04 3.3137353e+03) (1.4612096e-06 -4.6263591e-07 3.5128886e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1112841e-03 2.6311656e-03 -1.3564481e-06) (-5.0963421e-07 -3.2181516e-07 1.9964322e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.823         	((4.2126453e-04 -3.1089874e-04 3.3137583e+03) (1.4607093e-06 -4.6348945e-07 3.5167045e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1170925e-03 2.6844087e-03 -1.3562976e-06) (-5.0939419e-07 -3.2162467e-07 2.0448822e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.824         	((4.4944369e-04 -2.4697975e-04 3.3137817e+03) (1.4601016e-06 -4.6436183e-07 3.5205142e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0007128e-03 2.6828875e-03 -1.3575136e-06) (-5.0906761e-07 -3.2137942e-07 2.0940734e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.825         	((4.0958952e-04 -2.9633541e-04 3.3138049e+03) (1.4594313e-06 -4.6522610e-07 3.5243176e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1070981e-03 2.7004605e-03 -1.3568262e-06) (-5.0874025e-07 -3.2112412e-07 2.1429301e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.826         	((5.3753653e-04 -2.5765567e-04 3.3138281e+03) (1.4588182e-06 -4.6605379e-07 3.5281148e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0327984e-03 2.5621113e-03 -1.3580309e-06) (-5.0844990e-07 -3.2097330e-07 2.1908727e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.827         	((3.7646988e-04 -3.0797114e-04 3.3138513e+03) (1.4582951e-06 -4.6683114e-07 3.5319058e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1002696e-03 2.7953809e-03 -1.3584844e-06) (-5.0817842e-07 -3.2079129e-07 2.2378034e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.828         	((4.5071718e-04 -2.6546228e-04 3.3138746e+03) (1.4579001e-06 -4.6755869e-07 3.5356906e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0348717e-03 2.6623779e-03 -1.3593889e-06) (-5.0789810e-07 -3.2057504e-07 2.2836996e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.829         	((3.5628800e-04 -3.0041626e-04 3.3138978e+03) (1.4576447e-06 -4.6825081e-07 3.5394692e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1003029e-03 2.7863875e-03 -1.3596900e-06) (-5.0760636e-07 -3.2035158e-07 2.3286005e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.83          	((4.5346658e-04 -2.5156883e-04 3.3139212e+03) (1.4575131e-06 -4.6898726e-07 3.5432414e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0397429e-03 2.6275788e-03 -1.3605847e-06) (-5.0734201e-07 -3.2015717e-07 2.3724910e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.831         	((3.6268325e-04 -2.6143313e-04 3.3139444e+03) (1.4574597e-06 -4.6979472e-07 3.5470073e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0702653e-03 2.7201934e-03 -1.3609781e-06) (-5.0709134e-07 -3.2001453e-07 2.4149453e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.832         	((4.3436120e-04 -2.3837754e-04 3.3139678e+03) (1.4574464e-06 -4.7063659e-07 3.5507669e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0322684e-03 2.6478532e-03 -1.3614581e-06) (-5.0688799e-07 -3.1987541e-07 2.4557810e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.833         	((3.4742743e-04 -2.6425875e-04 3.3139911e+03) (1.4575358e-06 -4.7142871e-07 3.5545203e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0784163e-03 2.7144220e-03 -1.3618169e-06) (-5.0671656e-07 -3.1974727e-07 2.4952148e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.834         	((3.6354353e-04 -2.5196562e-04 3.3140145e+03) (1.4576970e-06 -4.7227213e-07 3.5582674e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0709733e-03 2.6974522e-03 -1.3605273e-06) (-5.0657701e-07 -3.1960258e-07 2.5341169e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.835         	((3.4008171e-04 -2.5002417e-04 3.3140379e+03) (1.4579163e-06 -4.7316138e-07 3.5620082e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0658535e-03 2.7428207e-03 -1.3608059e-06) (-5.0642534e-07 -3.1948861e-07 2.5720177e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.836         	((3.7910758e-04 -2.6086880e-04 3.3140615e+03) (1.4581654e-06 -4.7395501e-07 3.5657426e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0579982e-03 2.6853267e-03 -1.3616258e-06) (-5.0628211e-07 -3.1935980e-07 2.6090344e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.837         	((3.6235225e-04 -2.4620921e-04 3.3140850e+03) (1.4583496e-06 -4.7455433e-07 3.5694707e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0555942e-03 2.6717977e-03 -1.3635306e-06) (-5.0608209e-07 -3.1923108e-07 2.6447355e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.838         	((4.2567748e-04 -1.6990859e-04 3.3141084e+03) (1.4585681e-06 -4.7498869e-07 3.5731924e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-9.5134651e-04 2.6507614e-03 -1.3637675e-06) (-5.0573799e-07 -3.1923160e-07 2.6783559e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.839         	((3.3954795e-04 -2.0940531e-04 3.3141319e+03) (1.4588257e-06 -4.7543065e-07 3.5769078e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0265578e-03 2.7208791e-03 -1.3644575e-06) (-5.0544345e-07 -3.1922844e-07 2.7112703e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.84          	((4.1450405e-04 -2.4223306e-04 3.3141556e+03) (1.4590501e-06 -4.7588934e-07 3.5806170e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0255796e-03 2.5622122e-03 -1.3649709e-06) (-5.0524072e-07 -3.1915135e-07 2.7435224e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.841         	((2.6810851e-04 -3.0757760e-04 3.3141790e+03) (1.4592323e-06 -4.7635148e-07 3.5843198e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0982455e-03 2.7629568e-03 -1.3645960e-06) (-5.0505833e-07 -3.1909488e-07 2.7746431e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.842         	((3.5595931e-04 -2.4276525e-04 3.3142026e+03) (1.4593283e-06 -4.7681306e-07 3.5880163e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-9.9172139e-04 2.6582786e-03 -1.3659765e-06) (-5.0491107e-07 -3.1901886e-07 2.8039873e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.843         	((2.9253299e-04 -2.6243101e-04 3.3142262e+03) (1.4593545e-06 -4.7721161e-07 3.5917066e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0630994e-03 2.7606791e-03 -1.3665365e-06) (-5.0475266e-07 -3.1896583e-07 2.8333468e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.844         	((2.9710263e-04 -2.4951043e-04 3.3142498e+03) (1.4594096e-06 -4.7759280e-07 3.5953906e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0429712e-03 2.7635902e-03 -1.3671856e-06) (-5.0464300e-07 -3.1906521e-07 2.8624120e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.845         	((3.0859582e-04 -2.8252186e-04 3.3142734e+03) (1.4595659e-06 -4.7806621e-07 3.5990684e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0917621e-03 2.7024869e-03 -1.3654247e-06) (-5.0464122e-07 -3.1920967e-07 2.8906009e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.846         	((3.2923936e-04 -2.4890816e-04 3.3142973e+03) (1.4597757e-06 -4.7848006e-07 3.6027399e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0302761e-03 2.7005864e-03 -1.3638614e-06) (-5.0459890e-07 -3.1928965e-07 2.9172803e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.847         	((3.0568127e-04 -2.8461176e-04 3.3143210e+03) (1.4600582e-06 -4.7880393e-07 3.6064053e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1113026e-03 2.7125433e-03 -1.3665957e-06) (-5.0455160e-07 -3.1944870e-07 2.9421997e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.848         	((2.9661059e-04 -2.4611460e-04 3.3143448e+03) (1.4601501e-06 -4.7916130e-07 3.6100643e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0495099e-03 2.7481795e-03 -1.3694575e-06) (-5.0455486e-07 -3.1962880e-07 2.9655193e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.849         	((2.5480173e-04 -2.8737285e-04 3.3143685e+03) (1.4600849e-06 -4.7952484e-07 3.6137171e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1148816e-03 2.7904157e-03 -1.3683510e-06) (-5.0459433e-07 -3.1972862e-07 2.9873966e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.85          	((2.5895054e-04 -2.5198643e-04 3.3143924e+03) (1.4602411e-06 -4.7986315e-07 3.6173634e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0679506e-03 2.7623943e-03 -1.3676347e-06) (-5.0467690e-07 -3.1988675e-07 3.0091801e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.851         	((2.5814629e-04 -2.8995155e-04 3.3144162e+03) (1.4605396e-06 -4.8018492e-07 3.6210036e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0913156e-03 2.7477493e-03 -1.3685828e-06) (-5.0476242e-07 -3.2007703e-07 3.0300016e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.852         	((2.4000871e-04 -2.7047662e-04 3.3144400e+03) (1.4608322e-06 -4.8050942e-07 3.6246375e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0515264e-03 2.7616913e-03 -1.3692517e-06) (-5.0485301e-07 -3.2021275e-07 3.0503918e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.853         	((2.2566307e-04 -2.7317085e-04 3.3144637e+03) (1.4611175e-06 -4.8081843e-07 3.6282653e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0718621e-03 2.7814463e-03 -1.3702465e-06) (-5.0496744e-07 -3.2033105e-07 3.0702027e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.854         	((2.8659989e-04 -2.5190295e-04 3.3144876e+03) (1.4612970e-06 -4.8092808e-07 3.6318869e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0417006e-03 2.7152975e-03 -1.3699915e-06) (-5.0509523e-07 -3.2047446e-07 3.0886385e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.855         	((2.8752301e-04 -2.7887261e-04 3.3145114e+03) (1.4614306e-06 -4.8092770e-07 3.6355021e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0925785e-03 2.7048883e-03 -1.3702874e-06) (-5.0524449e-07 -3.2065357e-07 3.1068480e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.856         	((2.5056849e-04 -2.7707644e-04 3.3145354e+03) (1.4615788e-06 -4.8104073e-07 3.6391111e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0808347e-03 2.8101870e-03 -1.3720086e-06) (-5.0541923e-07 -3.2071143e-07 3.1249549e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.857         	((2.6986660e-04 -2.5965116e-04 3.3145593e+03) (1.4617889e-06 -4.8113064e-07 3.6427138e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0490615e-03 2.7177888e-03 -1.3716346e-06) (-5.0554576e-07 -3.2078113e-07 3.1425502e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.858         	((2.4073283e-04 -3.3866519e-04 3.3145833e+03) (1.4620541e-06 -4.8128897e-07 3.6463103e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1828597e-03 2.7855402e-03 -1.3691586e-06) (-5.0575582e-07 -3.2091961e-07 3.1601687e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.859         	((2.0539270e-04 -2.3786811e-04 3.3146074e+03) (1.4622555e-06 -4.8156606e-07 3.6499006e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0096912e-03 2.8300740e-03 -1.3668326e-06) (-5.0594522e-07 -3.2097172e-07 3.1770066e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.86          	((3.0992578e-04 -2.3357359e-04 3.3146316e+03) (1.4625229e-06 -4.8180757e-07 3.6534847e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.0384753e-03 2.5710754e-03 -1.3648581e-06) (-5.0603627e-07 -3.2111022e-07 3.1922598e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
1.861         	((2.0208024e-04 -3.0089354e-04 3.3146552e+03) (1.4628946e-06 -4.8190932e-07 3.6570626e-02) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-1.1128951e-03 2.7775863e-03 -1.3737101e-06) (-5.0625494e-07 -3.2126973e-07 3.2064194e-08) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
